
          ---- Gas vs. grid blocks at specified times ----

   Unit: 
    - Gas: partial pressure (bar)

VARIABLES =X,        Y,       Z,   T(C),    Sg ,    RH    ,o2(g)      ,
ZONE T= "0.000000E+00 yr"  F=POINT
     10.790    -15.000     0.000  25.000  0.0000E+00   1.000  0.1421E-67
     14.340    -15.000     0.000  25.000  0.0000E+00   1.000  0.1404E-67
      0.000    -17.000     0.000  25.000  0.0000E+00   1.000  0.1902E-67
      0.254    -17.000     0.000  25.000  0.0000E+00   1.000  0.1872E-67
      0.900    -17.000     0.000  25.000  0.0000E+00   1.000  0.1781E-67
      2.247    -17.000     0.000  25.000  0.0000E+00   1.000  0.1662E-67
      5.215    -17.000     0.000  25.000  0.0000E+00   1.000  0.1517E-67
     10.790    -17.000     0.000  25.000  0.0000E+00   1.000  0.1376E-67
     14.340    -17.000     0.000  25.000  0.0000E+00   1.000  0.1197E-67
      0.000    -19.000     0.000  25.000  0.0000E+00   1.000  0.1784E-67
      0.254    -19.000     0.000  25.000  0.0000E+00   1.000  0.1762E-67
      0.900    -19.000     0.000  25.000  0.0000E+00   1.000  0.1695E-67
      2.247    -19.000     0.000  25.000  0.0000E+00   1.000  0.1610E-67
      5.215    -19.000     0.000  25.000  0.0000E+00   1.000  0.1492E-67
     10.790    -19.000     0.000  25.000  0.0000E+00   1.000  0.1357E-67
     14.340    -19.000     0.000  25.000  0.0000E+00   1.000  0.1197E-67
      0.000    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
      0.254    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
      0.900    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
      2.247    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
      5.215    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
     10.790    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
     14.340    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
ZONE T= "0.100000E+01 yr"  F=POINT
      0.000     -0.000     0.000  25.000  0.9707E+00   1.000  0.2000E+00
      0.000     -1.000     0.000  25.000  0.7308E+00   1.000  0.2000E+00
      0.254     -1.000     0.000  25.000  0.2395E-01   1.000  0.1999E+00
      0.900     -1.000     0.000  25.000  0.2395E-01   1.000  0.1999E+00
      2.247     -1.000     0.000  25.000  0.2396E-01   1.000  0.1999E+00
      5.215     -1.000     0.000  25.000  0.2396E-01   1.000  0.1999E+00
     10.790     -1.000     0.000  25.000  0.2398E-01   1.000  0.1999E+00
     14.340     -1.000     0.000  25.000  0.2399E-01   1.000  0.1999E+00
      0.000     -3.000     0.000  25.000  0.7422E+00   1.000  0.2000E+00
      0.254     -3.000     0.000  25.000  0.1680E-01   1.000  0.1999E+00
      0.900     -3.000     0.000  25.000  0.1680E-01   1.000  0.1999E+00
      2.247     -3.000     0.000  25.000  0.1680E-01   1.000  0.1999E+00
      5.215     -3.000     0.000  25.000  0.1681E-01   1.000  0.1999E+00
     10.790     -3.000     0.000  25.000  0.1681E-01   1.000  0.1999E+00
     14.340     -3.000     0.000  25.000  0.1681E-01   1.000  0.1999E+00
      0.000     -5.000     0.000  25.000  0.7356E+00   1.000  0.2000E+00
      0.254     -5.000     0.000  25.000  0.1160E-01   1.000  0.1999E+00
      0.900     -5.000     0.000  25.000  0.1160E-01   1.000  0.1999E+00
      2.247     -5.000     0.000  25.000  0.1160E-01   1.000  0.1999E+00
      5.215     -5.000     0.000  25.000  0.1160E-01   1.000  0.1999E+00
     10.790     -5.000     0.000  25.000  0.1160E-01   1.000  0.1999E+00
     14.340     -5.000     0.000  25.000  0.1160E-01   1.000  0.1999E+00
      0.000     -7.000     0.000  25.000  0.6710E+00   1.000  0.2000E+00
      0.254     -7.000     0.000  25.000  0.6740E-02   1.000  0.1878E+00
      0.900     -7.000     0.000  25.000  0.6740E-02   1.000  0.1501E+00
      2.247     -7.000     0.000  25.000  0.6739E-02   1.000  0.8135E-01
      5.215     -7.000     0.000  25.000  0.6737E-02   1.000  0.2355E-53
     10.790     -7.000     0.000  25.000  0.6734E-02   1.000  0.1479E-64
     14.340     -7.000     0.000  25.000  0.6730E-02   1.000  0.1310E-64
      0.000     -9.000     0.000  25.000  0.3356E+00   1.000  0.2000E+00
      0.254     -9.000     0.000  25.000  0.9811E-03   1.000  0.1880E+00
      0.900     -9.000     0.000  25.000  0.9811E-03   1.000  0.1498E+00
      2.247     -9.000     0.000  25.000  0.9810E-03   1.000  0.7977E-01
      5.215     -9.000     0.000  25.000  0.9807E-03   1.000  0.2010E-57
     10.790     -9.000     0.000  25.000  0.9804E-03   1.000  0.1299E-64
